BI00B32AF    @TTB208D       20220811181B0911741              CAVSAS 0.3X3 GY          CCN000003750000003750FN00000000020220801000003750NNE   20220719131655    1W    00000025000002843000000000032AF    HBYHVTB 000000000000UX427001
BI00B32DE    TT2083         20220721180D0203975              AVSSH 0.5F Y/R           CCN000001500000001500FN00000000020220801000001500NNM22 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VT227060
BI00B32DE    TT208D         2022072118007704160              AVSS 1.25F G             CCN000005600000005600FN00000000020220801000005600NNE20 20220719120259    1W    00000080000001389000000000032DE    TVYEV-TV000000000000VS227028
BI00B32DE    TT208D         20220721180D0203949              AVSSH 0.5F W/L           CCN000004500000004500FN00000000020220801000004500NNE20 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VS227014
BI00B32DE    TT208D         20220721180D0203975              AVSSH 0.5F Y/R           CCN000003000000003000FN00000000020220801000003000NNE20 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VS227015
BI00B32DE    TT208D         20220721180D0204149              AVSSH 1.25F W/L          CCN000006400000006400FN00000000020220801000006400NNE20 20220719120259    1W    00000080000001458000000000032DE    TVYEV-TV000000000000VS227021
BI00B32DE    TT208E         2022072118007704143              AVSS 1.25F W/B           CCN000002400000002400FN00000000020220801000002400NNE20 20220719120259    1W    00000080000001389000000000032DE    TVYEV-TV000000000000VX227048
BI00B32DE    TT208E         20220721180D0204030              AVSSH 0.75F B            CCN000001000000001000FN00000000020220801000001000NNE20 20220719120259    1W    00000100000000934000000000032DE    TVYEV-TV000000000000VX227029
BI00A32DJ    GHT2209-1      20220721180D0204092              AVSSH 0.75F V            CCN000002000000001000FN00000000020220601000001000NNM20 20220719154536    1W    00000100000000934000000000032DJ    RBYIPLRB000000000000XH227013
BI00B32DJ    GHT2209-1      20220727180D0204092              AVSSH 0.75F V            CCN000001000000001000FN00000000020220601000001000NNM00 20220719145444    1W    00000100000000934000000000032DJ    RBYIPLRB000000000000XH227013
BI00B32E2    @WY209A        20220803181E50016ZZ              AVSSCS-S 0.5FX2 DGY/R    CCN000000300000000300FN00000000020220901000000300NNE   20220719133712    1W    00000030000003096000000000032E2    SPYSE   000000000000KX327001
BI00B32P8    TAPAW-2095     202208311801W004040              IVSSH 0.75F W            CCN000003900000003900FN00000000020220901000003900NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT328264
BI00B32P8    TAPAW-2091     202208031801W004070              IVSSH 0.75F Y            CCN000003900000003900FN00000000020220901000003900NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT327187
BI00B32P8    TAPAW-2092     202208101801W004070              IVSSH 0.75F Y            CCN000006500000006500FN00000000020220901000006500NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT427225
BI00B32P8    TAPAW-2093     202208171801W004070              IVSSH 0.75F Y            CCN000006500000006500FN00000000020220901000006500NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT128250
BI00B32P8    TAPAW-2094     202208241801W004070              IVSSH 0.75F Y            CCN000006500000006500FN00000000020220901000006500NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT228260
BI00B32P8    TAPAW-2095     202208311801W004070              IVSSH 0.75F Y            CCN000006500000006500FN00000000020220901000006500NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT328265
BI00B32P8    @TAPAW-2091    20220803181B32039Y8              AVSSCS 0.5FX1 DGY/R      CCN000001600000001600FN00000000020220901000001600NNM   20220719143332    1W    00000040000002289000000000032P8    YIYTM   000000000000YT327031
BI00B32P8    @TAPAW-2092    20220810181B32039Y8              AVSSCS 0.5FX1 DGY/R      CCN000000800000000800FN00000000020220901000000800NNM   20220719143332    1W    00000040000002289000000000032P8    YIYTM   000000000000YT427041
BI00B32P8    @TAPAW-2093    20220817181B32039Y8              AVSSCS 0.5FX1 DGY/R      CCN000000400000000400FN00000000020220901000000400NNM   20220719143332    1W    00000040000002289000000000032P8    YIYTM   000000000000YT128048
BI00B32P8    @TAPAW-2094    20220824181B32039Y8              AVSSCS 0.5FX1 DGY/R      CCN000000800000000800FN00000000020220901000000800NNM   20220719143332    1W    00000040000002289000000000032P8    YIYTM   000000000000YT228047
BI00B32P8    @TAPAW-2095    20220831181B32039Y8              AVSSCS 0.5FX1 DGY/R      CCN000000800000000800FN00000000020220901000000800NNM   20220719143332    1W    00000040000002289000000000032P8    YIYTM   000000000000YT328051
BI00B32P8    @TAPAW-2091    20220803181B32102Y7              AVSSCS 0.5FX2 DGY/Y      CCN000000900000000900FN00000000020220901000000900NNM   20220719143332    1W    00000030000002903000000000032P8    YIYTM   000000000000YT327032
BI00B32P8    @TAPAW-2092    20220810181B32102Y7              AVSSCS 0.5FX2 DGY/Y      CCN000000600000000600FN00000000020220901000000600NNM   20220719143332    1W    00000030000002903000000000032P8    YIYTM   000000000000YT427042
BI00B32P8    @TAPAW-2093    20220817181B32102Y7              AVSSCS 0.5FX2 DGY/Y      CCN000000600000000600FN00000000020220901000000600NNM   20220719143332    1W    00000030000002903000000000032P8    YIYTM   000000000000YT128049
BI00B32P8    @TAPAW-2094    20220824181B32102Y7              AVSSCS 0.5FX2 DGY/Y      CCN000000600000000600FN00000000020220901000000600NNM   20220719143332    1W    00000030000002903000000000032P8    YIYTM   000000000000YT228048
BI00B32P8    @TAPAW-2095    20220831181B32102Y7              AVSSCS 0.5FX2 DGY/Y      CCN000000600000000600FN00000000020220901000000600NNM   20220719143332    1W    00000030000002903000000000032P8    YIYTM   000000000000YT328052
BI00B32P8    @TAPAW-2091    20220803181E50012ZZ              AVSSCS-S 0.5FX2 DGY/G    CCN000000900000000900FN00000000020220901000000900NNM   20220719143332    1W    00000030000003096000000000032P8    YIYTM   000000000000YT327038
BI00B32P8    @TAPAW-2092    20220810181E50012ZZ              AVSSCS-S 0.5FX2 DGY/G    CCN000000900000000900FN00000000020220901000000900NNM   20220719143332    1W    00000030000003096000000000032P8    YIYTM   000000000000YT427047
BI00B32P8    @TAPAW-2093    20220817181E50012ZZ              AVSSCS-S 0.5FX2 DGY/G    CCN000000900000000900FN00000000020220901000000900NNM   20220719143332    1W    00000030000003096000000000032P8    YIYTM   000000000000YT128059
BI00B32P8    @TAPAW-2094    20220824181E50012ZZ              AVSSCS-S 0.5FX2 DGY/G    CCN000000900000000900FN00000000020220901000000900NNM   20220719143332    1W    00000030000003096000000000032P8    YIYTM   000000000000YT228059
BI00B32P8    @TAPAW-2095    20220831181E50012ZZ              AVSSCS-S 0.5FX2 DGY/G    CCN000000600000000600FN00000000020220901000000600NNM   20220719143332    1W    00000030000003096000000000032P8    YIYTM   000000000000YT328064
BI00B32P8    @TAPAW-2091    20220803181E50011ZZ              AVSSCS-S 0.5FX2 DGY/Y    CCN000000300000000300FN00000000020220901000000300NNM   20220719143332    1W    00000030000003096000000000032P8    YIYTM   000000000000YT327039
BI00B32P8    @TAPAW-2092    20220810181E50011ZZ              AVSSCS-S 0.5FX2 DGY/Y    CCN000000300000000300FN00000000020220901000000300NNM   20220719143332    1W    00000030000003096000000000032P8    YIYTM   000000000000YT427048
BI00B32P8    @TAPAW-2093    20220817181E50011ZZ              AVSSCS-S 0.5FX2 DGY/Y    CCN000000300000000300FN00000000020220901000000300NNM   20220719143332    1W    00000030000003096000000000032P8    YIYTM   000000000000YT128060
BI00B32P8    @TAPAW-2094    20220824181E50011ZZ              AVSSCS-S 0.5FX2 DGY/Y    CCN000000300000000300FN00000000020220901000000300NNM   20220719143332    1W    00000030000003096000000000032P8    YIYTM   000000000000YT228060
BI00B32P8    @TAPAW-2095    20220831181E50011ZZ              AVSSCS-S 0.5FX2 DGY/Y    CCN000000300000000300FN00000000020220901000000300NNM   20220719143332    1W    00000030000003096000000000032P8    YIYTM   000000000000YT328065
BI00B32P8    @TAPAW-2091    20220803181F21001ZZ              AVSSHCS-S 0.3FX2 B/Y     CCN000000350000000350FN00000000020220901000000350NNM   20220719143332    1W    00000035000002034300000000032P8    YIYTM   000000000000YT327045
BI00B32P8    @TAPAW-2092    20220810181F21001ZZ              AVSSHCS-S 0.3FX2 B/Y     CCN000000350000000350FN00000000020220901000000350NNM   20220719143332    1W    00000035000002034300000000032P8    YIYTM   000000000000YT427053
BI00B32P8    @TAPAW-2093    20220817181F21001ZZ              AVSSHCS-S 0.3FX2 B/Y     CCN000000350000000350FN00000000020220901000000350NNM   20220719143332    1W    00000035000002034300000000032P8    YIYTM   000000000000YT128065
BI00B32P8    @TAPAW-2094    20220824181F21001ZZ              AVSSHCS-S 0.3FX2 B/Y     CCN000000350000000350FN00000000020220901000000350NNM   20220719143332    1W    00000035000002034300000000032P8    YIYTM   000000000000YT228066
BI00B32P8    @TAPAW-2095    20220831181F21001ZZ              AVSSHCS-S 0.3FX2 B/Y     CCN000000350000000350FN00000000020220901000000350NNM   20220719143332    1W    00000035000002034300000000032P8    YIYTM   000000000000YT328070
BI00B32P8    @TAPAW-2091    20220803181F21002ZZ              AVSSHCS-S 0.5FX1 B       CCN000000400000000400FN00000000020220901000000400NNM   20220719143332    1W    00000040000001908400000000032P8    YIYTM   000000000000YT327040
BI00B32P8    @TAPAW-2094    20220824181F21002ZZ              AVSSHCS-S 0.5FX1 B       CCN000000400000000400FN00000000020220901000000400NNM   20220719143332    1W    00000040000001908400000000032P8    YIYTM   000000000000YT228061
BI00B32P8    @TAPAW-2091    20220803181F21016ZZ              AVSSHCS-S 0.5FX2 B/BR    CCN000002100000002100FN00000000020220901000002100NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT327041
BI00B32P8    @TAPAW-2092    20220810181F21016ZZ              AVSSHCS-S 0.5FX2 B/BR    CCN000002400000002400FN00000000020220901000002400NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT427049
BI00B32P8    @TAPAW-2093    20220817181F21016ZZ              AVSSHCS-S 0.5FX2 B/BR    CCN000002400000002400FN00000000020220901000002400NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT128061
BI00B32P8    @TAPAW-2094    20220824181F21016ZZ              AVSSHCS-S 0.5FX2 B/BR    CCN000002400000002400FN00000000020220901000002400NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT228062
BI00B32P8    @TAPAW-2095    20220831181F21016ZZ              AVSSHCS-S 0.5FX2 B/BR    CCN000002400000002400FN00000000020220901000002400NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT328066
BI00B32P8    @TAPAW-2091    20220803181F21015ZZ              AVSSHCS-S 0.5FX2 B/P     CCN000000900000000900FN00000000020220901000000900NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT327042
BI00B32P8    @TAPAW-2092    20220810181F21015ZZ              AVSSHCS-S 0.5FX2 B/P     CCN000000900000000900FN00000000020220901000000900NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT427050
BI00B32P8    @TAPAW-2093    20220817181F21015ZZ              AVSSHCS-S 0.5FX2 B/P     CCN000000900000000900FN00000000020220901000000900NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT128062
BI00B32P8    @TAPAW-2094    20220824181F21015ZZ              AVSSHCS-S 0.5FX2 B/P     CCN000000900000000900FN00000000020220901000000900NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT228063
BI00B32P8    @TAPAW-2095    20220831181F21015ZZ              AVSSHCS-S 0.5FX2 B/P     CCN000000900000000900FN00000000020220901000000900NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT328067
BI00B32P8    @TAPAW-2091    20220803181F21011ZZ              AVSSHCS-S 0.5FX2 B/R     CCN000000600000000600FN00000000020220901000000600NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT327043
BI00B32P8    @TAPAW-2092    20220810181F21011ZZ              AVSSHCS-S 0.5FX2 B/R     CCN000001200000001200FN00000000020220901000001200NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT427051
BI00B32P8    @TAPAW-2093    20220817181F21011ZZ              AVSSHCS-S 0.5FX2 B/R     CCN000001200000001200FN00000000020220901000001200NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT128063
BI00B32P8    @TAPAW-2094    20220824181F21011ZZ              AVSSHCS-S 0.5FX2 B/R     CCN000000900000000900FN00000000020220901000000900NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT228064
BI00B32P8    @TAPAW-2095    20220831181F21011ZZ              AVSSHCS-S 0.5FX2 B/R     CCN000001200000001200FN00000000020220901000001200NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT328068
BI00B32P8    @TAPAW-2091    20220803181F21013ZZ              AVSSHCS-S 0.5FX2 B/Y     CCN000001500000001500FN00000000020220901000001500NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT327044
BI00B32P8    @TAPAW-2092    20220810181F21013ZZ              AVSSHCS-S 0.5FX2 B/Y     CCN000002100000002100FN00000000020220901000002100NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT427052
BI00B32P8    @TAPAW-2093    20220817181F21013ZZ              AVSSHCS-S 0.5FX2 B/Y     CCN000001800000001800FN00000000020220901000001800NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT128064
BI00B32P8    @TAPAW-2094    20220824181F21013ZZ              AVSSHCS-S 0.5FX2 B/Y     CCN000001800000001800FN00000000020220901000001800NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT228065
BI00B32P8    @TAPAW-2095    20220831181F21013ZZ              AVSSHCS-S 0.5FX2 B/Y     CCN000001800000001800FN00000000020220901000001800NNM   20220719143332    1W    00000030000002531400000000032P8    YIYTM   000000000000YT328069
BI00B32P8    @TAPAW-2091    20220803181F21028ZZ              AVSSHCS-S 1.25FX2 B/R    CCN000000400000000400FN00000000020220901000000400NNM   20220719143332    1W    00000020000004267300000000032P8    YIYTM   000000000000YT327046
BI00B32P8    @TAPAW-2092    20220810181F21028ZZ              AVSSHCS-S 1.25FX2 B/R    CCN000000600000000600FN00000000020220901000000600NNM   20220719143332    1W    00000020000004267300000000032P8    YIYTM   000000000000YT427054
BI00B32P8    @TAPAW-2093    20220817181F21028ZZ              AVSSHCS-S 1.25FX2 B/R    CCN000000600000000600FN00000000020220901000000600NNM   20220719143332    1W    00000020000004267300000000032P8    YIYTM   000000000000YT128066
BI00B32P8    @TAPAW-2094    20220824181F21028ZZ              AVSSHCS-S 1.25FX2 B/R    CCN000000600000000600FN00000000020220901000000600NNM   20220719143332    1W    00000020000004267300000000032P8    YIYTM   000000000000YT228067
BI00B32P8    @TAPAW-2095    20220831181F21028ZZ              AVSSHCS-S 1.25FX2 B/R    CCN000000600000000600FN00000000020220901000000600NNM   20220719143332    1W    00000020000004267300000000032P8    YIYTM   000000000000YT328071
BI00B32P8    @TAPAW-2091    20220803181F21029ZZ              AVSSHCS-S 1.25FX2 B/Y    CCN000001400000001400FN00000000020220901000001400NNM   20220719143332    1W    00000020000004267300000000032P8    YIYTM   000000000000YT327047
BI00B32P8    @TAPAW-2092    20220810181F21029ZZ              AVSSHCS-S 1.25FX2 B/Y    CCN000001200000001200FN00000000020220901000001200NNM   20220719143332    1W    00000020000004267300000000032P8    YIYTM   000000000000YT427055
BI00B32P8    @TAPAW-2093    20220817181F21029ZZ              AVSSHCS-S 1.25FX2 B/Y    CCN000001200000001200FN00000000020220901000001200NNM   20220719143332    1W    00000020000004267300000000032P8    YIYTM   000000000000YT128067
BI00B32P8    @TAPAW-2094    20220824181F21029ZZ              AVSSHCS-S 1.25FX2 B/Y    CCN000001200000001200FN00000000020220901000001200NNM   20220719143332    1W    00000020000004267300000000032P8    YIYTM   000000000000YT228068
BI00B32P8    @TAPAW-2095    20220831181F21029ZZ              AVSSHCS-S 1.25FX2 B/Y    CCN000001200000001200FN00000000020220901000001200NNM   20220719143332    1W    00000020000004267300000000032P8    YIYTM   000000000000YT328072
BI00B32P8    @TAPAW-2095    20220831181E48044ZZ              CAVSAS-S 0.3X1 GY/L      CCN000000500000000500FN00000000020220901000000500NNM   20220719143332    1W    00000050000001529500000000032P8    YIYTM   000000000000YT328054
BI00B32P8    @TAPAW-2091    20220803181E48010ZZ              CAVSAS-S 0.3X1 GY/R      CCN000000500000000500FN00000000020220901000000500NNM   20220719143332    1W    00000050000001529500000000032P8    YIYTM   000000000000YT327033
BI00B32P8    @TAPAW-2094    20220824181E48010ZZ              CAVSAS-S 0.3X1 GY/R      CCN000000500000000500FN00000000020220901000000500NNM   20220719143332    1W    00000050000001529500000000032P8    YIYTM   000000000000YT228050
BI00B32P8    @TAPAW-2091    20220803181E48011ZZ              CAVSAS-S 0.3X1 GY/W      CCN000001000000001000FN00000000020220901000001000NNM   20220719143332    1W    00000050000001529500000000032P8    YIYTM   000000000000YT327034
